,Cat(s),Hair Dryer,Smoke Detector,Wireless Internet,Other pet(s),Dog(s),Smoking Allowed,Heating,24-Hour Check-in,Family/Kid Friendly,Safety Card,Internet,Gym,Breakfast,Indoor Fireplace,Fire Extinguisher,Wheelchair Accessible,Iron,Pool,First Aid Kit,Laptop Friendly Workspace,Doorman,Carbon Monoxide Detector,Shampoo,Dryer,Buzzer/Wireless Intercom,Free Parking on Premises,Hangers,Suitable for Events,Pets Allowed,Washer / Dryer,Hot Tub,Pets live on this property,Kitchen,Elevator in Building,TV,Lock on Bedroom Door,Essentials,Air Conditioning,Washer,Cable TV,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,accommodates,bathrooms,bedrooms,beds,square_feet,price,weekly_price,monthly_price,security_deposit,guests_included,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month
1838,False,False,True,True,False,True,False,True,True,True,True,True,False,False,True,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,False,True,True,False,True,False,True,False,True,True,1.0,1.0,0.0,1.0,1.0,4,1.0,2.0,3.0,854.6185567010309,119.0,788.4818317570931,2600.0,99.0,4,1,1125,30,41,58,150,2,100.0,9.63639240506329,10.0,9.786708860759493,10.0,9.608915586468543,9.452245414294751,1,1.36
1839,True,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,1.0,1.0,0.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,100.0,788.4818317570931,2613.336189848385,287.61039657020365,1,2,1125,30,60,90,365,0,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,1,2.078918834221247
1840,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,1.0,1.0,1.0,1.0,1.0,3,1.0,2.0,2.0,854.6185567010309,114.0,600.0,2298.0,287.61039657020365,1,1,365,30,60,90,365,133,97.0,10.0,10.0,10.0,10.0,9.0,10.0,1,2.33
1841,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.88,1.0,0.0,2.0,2.0,4,1.0,2.0,2.0,854.6185567010309,100.0,411.0,1491.0,287.61039657020365,1,1,1125,24,24,24,32,0,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,1,2.078918834221247
1842,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,1.0,1.0,1.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,68.0,788.4818317570931,2613.336189848385,287.61039657020365,3,1,1125,9,31,58,58,33,99.0,10.0,10.0,10.0,10.0,9.0,10.0,1,7.39
1843,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,1.0,1.0,0.0,7.0,7.0,8,2.0,3.0,3.0,854.6185567010309,275.0,1850.0,2850.0,400.0,6,3,30,30,60,90,365,29,87.0,9.0,9.0,10.0,9.0,9.0,8.0,1,0.99
1844,False,False,True,True,False,False,False,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,True,True,True,True,True,True,False,False,False,True,False,True,False,True,False,True,True,True,False,1.0,1.0,0.0,2.0,2.0,2,1.0,1.0,1.0,854.6185567010309,35.0,250.0,882.0,287.61039657020365,1,1,30,29,59,88,88,26,94.0,10.0,9.0,10.0,10.0,10.0,9.0,2,1.48
1845,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,1.0,1.0,0.0,1.0,1.0,4,1.0,1.0,2.0,854.6185567010309,75.0,475.0,1800.0,100.0,2,1,1125,28,58,88,363,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.69
1846,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,0.9,1.0,1.0,2.0,2.0,6,2.0,3.0,3.0,854.6185567010309,95.0,625.0,2613.336189848385,100.0,3,3,1125,0,0,10,99,2,90.0,8.0,8.0,9.0,8.0,9.0,10.0,2,0.23
1847,False,False,True,True,False,False,True,True,False,True,True,True,False,True,True,True,False,False,False,True,False,False,True,True,True,False,True,False,True,False,False,False,False,True,False,True,False,True,True,True,False,1.0,1.0,0.0,3.0,3.0,2,3.5,1.0,3.0,2.0,65.0,400.0,1600.0,200.0,2,2,180,30,60,90,361,74,97.0,10.0,10.0,10.0,10.0,9.0,10.0,3,1.71
1848,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,True,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,1.0,1.0,1.0,2.0,2.0,3,1.0,2.0,2.0,854.6185567010309,125.0,825.0,2500.0,400.0,2,2,365,1,21,49,262,14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.29
1849,True,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,1.0,1.0,0.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,75.0,499.0,2613.336189848385,287.61039657020365,2,2,1125,20,50,80,351,10,98.0,10.0,10.0,9.0,9.0,10.0,10.0,1,1.69
1850,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,1.0,1.0,1.0,1.0,1.0,3,1.0,1.0,2.0,854.6185567010309,72.0,788.4818317570931,2613.336189848385,287.61039657020365,1,1,1125,15,45,75,350,30,96.0,10.0,10.0,10.0,10.0,9.0,10.0,1,6.57
1851,False,False,True,True,False,False,False,True,False,False,True,True,False,False,True,True,True,False,False,True,False,False,True,True,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,True,1.0,1.0,1.0,2.0,2.0,4,1.0,2.0,5.0,1200.0,165.0,1075.0,3000.0,400.0,2,3,365,0,0,2,180,26,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.54
1852,False,False,True,True,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,True,False,False,True,True,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,1.0,1.0,0.0,6.0,6.0,6,2.0,2.0,3.0,854.6185567010309,125.0,726.0,2500.0,287.61039657020365,1,2,1125,29,56,82,357,17,96.0,9.0,10.0,9.0,10.0,9.0,9.0,2,1.81
1853,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,1.0,1.0,0.0,6.0,6.0,2,1.0,1.3077124868835257,1.0,854.6185567010309,95.0,630.0,2500.0,100.0,2,2,180,30,60,68,307,21,94.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.31
1854,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,1.0,1.0,1.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,125.0,800.0,2613.336189848385,287.61039657020365,2,2,1125,18,18,47,322,10,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.69
1855,False,False,True,True,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,0.88,1.0,0.0,36.0,36.0,3,1.0,0.0,2.0,854.6185567010309,120.0,788.4818317570931,2613.336189848385,287.61039657020365,1,3,1125,30,52,52,52,1,80.0,10.0,10.0,10.0,10.0,8.0,8.0,31,0.15
1856,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,0.948867981790592,0.999671592775041,0.0,1.0,1.0,2,0.5,1.0,1.0,854.6185567010309,75.0,788.4818317570931,2613.336189848385,287.61039657020365,1,1,2,29,59,89,364,3,93.0,9.0,10.0,10.0,10.0,10.0,8.0,1,0.46
1857,False,False,True,True,False,True,False,True,True,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,False,True,True,True,True,0.948867981790592,0.999671592775041,0.0,1.0,1.0,6,2.0,3.0,4.0,854.6185567010309,299.0,788.4818317570931,2613.336189848385,250.0,1,2,1125,0,0,0,0,0,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,1,2.078918834221247
1858,False,False,True,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,True,0.948867981790592,0.999671592775041,0.0,1.0,1.0,4,1.5,1.0,2.0,854.6185567010309,200.0,788.4818317570931,2613.336189848385,287.61039657020365,4,2,4,29,59,88,88,34,96.0,10.0,10.0,10.0,10.0,9.0,10.0,1,1.13
1859,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,True,False,True,1.0,1.0,0.0,6.0,6.0,2,1.0,1.0,1.0,854.6185567010309,125.0,840.0,2800.0,200.0,1,3,1125,29,59,89,363,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.73
1860,False,True,True,True,False,True,False,True,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,True,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,1.0,0.999671592775041,0.0,1.0,1.0,8,2.5,4.0,4.0,854.6185567010309,250.0,1500.0,2613.336189848385,287.61039657020365,8,3,1125,0,0,0,9,0,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,1,2.078918834221247
1861,False,False,True,True,False,False,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,1.0,1.0,0.0,10.0,10.0,5,1.0,1.0,2.0,854.6185567010309,75.0,480.0,2613.336189848385,100.0,3,1,1125,30,60,90,363,5,99.0,9.0,10.0,10.0,10.0,10.0,10.0,2,0.08
1862,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,1.0,1.0,0.0,1.0,1.0,4,1.0,2.0,2.0,854.6185567010309,119.0,699.0,2150.0,200.0,0,2,1125,30,60,90,365,13,91.0,9.0,9.0,9.0,10.0,10.0,10.0,1,1.11
1863,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,0.948867981790592,0.999671592775041,0.0,3.0,3.0,8,2.5,5.0,1.0,3000.0,370.0,788.4818317570931,2613.336189848385,600.0,8,1,365,30,60,90,365,1,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,1,0.09
1864,False,False,True,True,False,False,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,True,1.0,1.0,0.0,10.0,10.0,12,1.0,2.0,4.0,854.6185567010309,117.0,750.0,2700.0,100.0,7,1,1125,30,60,90,361,54,89.0,9.0,9.0,10.0,10.0,9.0,9.0,2,0.98
1865,False,True,True,True,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,False,True,False,True,True,True,False,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,1.0,1.0,0.0,1.0,1.0,2,1.0,0.0,2.0,854.6185567010309,85.0,788.4818317570931,2613.336189848385,200.0,1,1,60,15,41,71,71,6,100.0,10.0,10.0,10.0,10.0,9.0,9.0,1,6.0
1866,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,True,1.0,1.0,0.0,1.0,1.0,4,1.0,2.0,2.0,854.6185567010309,200.0,1200.0,3500.0,100.0,1,2,10,29,59,89,364,1,100.0,10.0,10.0,10.0,10.0,10.0,6.0,1,0.86
1867,False,True,True,True,False,False,False,True,True,True,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,True,False,False,False,True,False,True,False,True,True,False,False,1.0,1.0,1.0,3.0,3.0,4,2.0,2.0,2.0,854.6185567010309,129.0,788.4818317570931,2613.336189848385,287.61039657020365,1,2,60,27,57,87,362,19,96.0,10.0,10.0,10.0,9.0,10.0,9.0,1,3.08
1868,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,0.6,1.0,0.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,70.0,500.0,2000.0,200.0,1,3,1125,0,24,54,237,4,100.0,9.0,9.0,10.0,10.0,10.0,10.0,1,1.1
1869,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1.0,1.0,0.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,65.0,458.0,2613.336189848385,287.61039657020365,1,1,1125,30,60,90,365,12,83.0,9.0,9.0,9.0,10.0,9.0,9.0,1,2.42
1870,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,1.0,1.0,1.0,1.0,1.0,2,1.0,1.0,1.0,800.0,110.0,575.0,1400.0,600.0,2,4,31,15,19,49,286,22,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.46
1871,False,False,True,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,1.0,1.0,0.0,1.0,1.0,2,1.5,1.0,1.0,854.6185567010309,109.0,788.4818317570931,2613.336189848385,109.0,1,1,1125,0,0,0,142,4,90.0,9.0,9.0,9.0,9.0,9.0,9.0,1,0.81
1872,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,1.0,1.0,1.0,1.0,1.0,2,1.0,0.0,1.0,854.6185567010309,88.0,510.0,1790.0,287.61039657020365,1,2,1125,18,48,78,353,30,97.0,10.0,10.0,10.0,10.0,9.0,10.0,1,3.72
1873,False,False,True,True,False,False,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,True,1.0,1.0,0.0,10.0,10.0,4,1.0,1.0,1.0,854.6185567010309,75.0,480.0,2613.336189848385,100.0,2,1,1125,30,60,90,363,2,96.0,9.0,10.0,10.0,10.0,9.0,9.0,2,0.04
1874,True,False,True,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,True,True,False,True,False,True,True,True,False,0.948867981790592,0.999671592775041,0.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,65.0,390.0,1365.0,287.61039657020365,1,1,1125,30,60,90,179,2,100.0,10.0,10.0,10.0,10.0,8.0,8.0,1,0.57
1875,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,1.0,1.0,0.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,75.0,788.4818317570931,2613.336189848385,287.61039657020365,1,1,15,30,60,90,365,10,94.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.47
1876,False,True,True,True,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,False,False,False,False,True,False,True,False,True,False,True,True,1.0,1.0,1.0,2.0,2.0,4,1.0,2.0,2.0,854.6185567010309,136.0,1000.0,2800.0,300.0,1,2,90,20,50,80,355,12,97.0,10.0,10.0,10.0,10.0,10.0,10.0,2,2.71
1877,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,1.0,1.0,0.0,3.0,3.0,5,1.0,1.0,3.0,854.6185567010309,139.0,799.0,2799.0,350.0,4,2,1125,4,34,56,273,17,93.0,9.0,10.0,10.0,10.0,10.0,10.0,3,1.32
1878,True,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1.0,1.0,0.0,1.0,1.0,3,1.0,1.0,1.0,854.6185567010309,79.0,788.4818317570931,2613.336189848385,287.61039657020365,1,1,5,5,19,35,296,27,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,5.83
1879,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,1.0,1.0,0.0,4.0,4.0,2,1.0,1.0,1.0,854.6185567010309,95.0,788.4818317570931,2613.336189848385,287.61039657020365,1,2,7,16,32,48,48,2,90.0,10.0,10.0,10.0,10.0,9.0,9.0,4,0.37
1880,False,True,True,True,False,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,1.0,1.0,0.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,55.0,788.4818317570931,2613.336189848385,287.61039657020365,1,1,1125,27,57,86,86,18,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,4.15
1881,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,0.948867981790592,0.999671592775041,0.0,1.0,1.0,6,2.0,3.0,3.0,854.6185567010309,200.0,1000.0,3500.0,287.61039657020365,1,1,1125,0,0,4,93,0,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,1,2.078918834221247
